businessName,phoneNumber,streetaddress,city,state,zipcode,country,address,longitude,latitude,imageUrls,websiteUrl,category,keyword
Ritu Ki Rasoi,(781) 229-8349,207 Cambridge St,Burlington,Massachusetts,1803,United States,"207 Cambridge St,Burlington,Chittenden County,Massachusetts,1803,United States",42.37119,-71.07935,"{""https://drive.google.com/file/d/1T0mLz9cMQtgbtGWyFFZm1MyOhVZ4CEJj/view?usp=drivesdk"",""https://drive.google.com/file/d/1dNrHW7w4fxRT2Tye_JWJiKpzeqJ0ucak/view?usp=drivesdk"",""https://drive.google.com/file/d/1nCugwGYxVsOmzuIc0j6Ghmb48lFEnkCk/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Harvest of India,(617) 441-4034,1001 Massachusetts Ave,Cambridge,Massachusetts,2138,United States,"1001 Massachusetts Ave,Cambridge,Cambridgeshire,Massachusetts,2138,United States",30.45141,-87.26427,"{""https://drive.google.com/file/d/1yMdQhkH8zHqCUuDGsQe5mg-rSw3Lqexr/view?usp=drivesdk"",""https://drive.google.com/file/d/1jNpr3_CQkRbpIYhE5p-xeTsJssiKbXZL/view?usp=drivesdk"",""https://drive.google.com/file/d/1AVl7miUnK7-k8nCj88I9-GfFm_Z-EuHj/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
The Garden Restaurant,(413) 786-6969,1422 Main St,Agawam,Massachusetts,1001,United States,"1422 Main St,Agawam,Hampden County,Massachusetts,1001,United States",33.98914,-118.47158,"{""https://drive.google.com/file/d/1wcQoEBVR-TlQ6sX4y-NC-qWBGLFeWXUN/view?usp=drivesdk"",""https://drive.google.com/file/d/1Mp8VKQWLq59GpOhRU8sg7zm7HdhnRrEk/view?usp=drivesdk"",""https://drive.google.com/file/d/1eIrHy4TFne41k97E_Y3td4EbBYBuOAdE/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Rang Indian Bistro,(781) 438-8200,6 Central Sq,Stoneham,Massachusetts,2180,United States,"6 Central Sq,Stoneham,Middlesex County,Massachusetts,2180,United States",41.6163,-70.49021,"{""https://drive.google.com/file/d/1hjnp_EuRguc2g76WhFZQROwCCFmzCE4f/view?usp=drivesdk"",""https://drive.google.com/file/d/1MCBYdBQUSB-TcsKcRw-zG4cM0ZYtFDdT/view?usp=drivesdk"",""https://drive.google.com/file/d/1NjXtL3ANvLBAjx0StbPTA0yaVfBG6DnR/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Guru the Caterer,(617) 718-0078,1295 Broadway,Somerville,Massachusetts,2144,United States,"1295 Broadway,Somerville,Middlesex County,Massachusetts,2144,United States",42.40574,-71.13081,"{""https://drive.google.com/file/d/1WJPfryKwpW534ffkgVIYQnHZehb0-fGq/view?usp=drivesdk"",""https://drive.google.com/file/d/1vn3hCWP1vUVpamGHspuc4qlbGiNJsB4z/view?usp=drivesdk"",""https://drive.google.com/file/d/1Xs8xr0V60gTdS5CAwEDxIVGdaRp0Gk3y/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Sher-A-Punjab,(617) 786-1010,1237 Hancock St,Quincy,Massachusetts,2169,United States,"1237 Hancock St,Quincy,Norfolk County,Massachusetts,2169,United States",40.69239,-73.91138,"{""https://drive.google.com/file/d/1h8uQbFeTweLInDdqECgN2YCUbaow70bu/view?usp=drivesdk"",""https://drive.google.com/file/d/1bdfGNIi8tISAs_hzrtbmqqwUUSl8SFlW/view?usp=drivesdk"",""https://drive.google.com/file/d/1xEkJwJ1Nx7SdEqH8sBvL_cVLrICE-FEo/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Apna Punjab,(508) 455-2571,3 Park St,Rehoboth,Massachusetts,2769,United States,"3 Park St,Rehoboth,Bristol County,Massachusetts,2769,United States",41.90843,-71.25489,"{""https://drive.google.com/file/d/1FnhVmWxyKxC9YD7PhwISKUYcwDO91mE3/view?usp=drivesdk"",""https://drive.google.com/file/d/18vBsW-TKvew5b1KCpyFSRHrtE4SSEn0y/view?usp=drivesdk"",""https://drive.google.com/file/d/1NUUoto5SCRWi5Vf0QAvfzfDTwhEyFtGH/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
World One,(617) 945-2790,552 Massachusetts Ave Ste 204,Cambridge,Massachusetts,2139,United States,"552 Massachusetts Ave Ste 204,Cambridge,Cambridgeshire,Massachusetts,2139,United States",42.36446,-71.10244,"{""https://drive.google.com/file/d/1ogrBJxjE9cxmJTxxyiEVHFsJP5fCI1J0/view?usp=drivesdk"",""https://drive.google.com/file/d/1r1LUTwuOstKzW0jG6tw4vz1UEPZqFsPE/view?usp=drivesdk"",""https://drive.google.com/file/d/1C79KPuygCDb8pywyP8_9iiI-Cai3-p-y/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
India Pavilion,(617) 547-7463,17 Central Sq,Cambridge,Massachusetts,2139,United States,"17 Central Sq,Cambridge,Cambridgeshire,Massachusetts,2139,United States",42.36541,-71.1048,"{""https://drive.google.com/file/d/1is3yKS3GdM7C-9HzBMDm-lacowwDWj5q/view?usp=drivesdk"",""https://drive.google.com/file/d/1JARge2JhgeG_-S0gIF2IN-r-X7ttYVZ7/view?usp=drivesdk"",""https://drive.google.com/file/d/1tXu2n_GiFIcfAPohkkENTfWEot3kZVuN/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Chettinad Grill,(781) 273-0111,184 Cambridge St,Burlington,Massachusetts,1803,United States,"184 Cambridge St,Burlington,Chittenden County,Massachusetts,1803,United States",42.51169,-71.20078,"{""https://drive.google.com/file/d/10nCBQXqLmZCqhpSoBF_Yqn5GDRNLsXVF/view?usp=drivesdk"",""https://drive.google.com/file/d/1fjfjBUuokseoPDczMENhUu6w7owDGYcI/view?usp=drivesdk"",""https://drive.google.com/file/d/1azcqzLqSmJ3pPIwJ_0T2xR9fcWN5iWZ1/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Glory of India,(413) 527-9100,29 Union St,Easthampton,Massachusetts,1027,United States,"29 Union St,Easthampton,Hampshire County,Massachusetts,1027,United States",42.94297,-74.19407,"{""https://drive.google.com/file/d/1UUKoFYxamH9Qo8ndOQK13QDDB2EMjwc0/view?usp=drivesdk"",""https://drive.google.com/file/d/1qkIvq-1udXLqHTfzw6iIycxiQeoq6Eb6/view?usp=drivesdk"",""https://drive.google.com/file/d/1caU05UsX8b7do__ECyVHzo3Si1RhG2kS/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Panjabi Tadka,(413) 732-1453,1688 Main St,Springfield,Massachusetts,1103,United States,"1688 Main St,Springfield,Sangamon County,Massachusetts,1103,United States",28.01996,-82.75946,"{""https://drive.google.com/file/d/1H5WD7GD_JzHDCJKmiW1Ip_CgypoP2HPm/view?usp=drivesdk"",""https://drive.google.com/file/d/14cRwZU0HXYqWqaDIHjCREF0khj5dlkTG/view?usp=drivesdk"",""https://drive.google.com/file/d/1frMSIM1JlZhqdBHH-vExGTdI9ipHUAst/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Raagini Indian Bistro,(978) 809-3094,209 N Main St,Andover,Massachusetts,1810,United States,"209 N Main St,Andover,Essex County,Massachusetts,1810,United States",42.66548,-71.14419,"{""https://drive.google.com/file/d/1BIMN3Zsr_MDCXf_kOxzymZElKidJDd_F/view?usp=drivesdk"",""https://drive.google.com/file/d/1QIDlon7fQAfJjd0KN75VJPpph165Z_wz/view?usp=drivesdk"",""https://drive.google.com/file/d/1T0TPQttvHTNdqa7tPMfQt1MODMQCJdnF/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Soul of India,(978) 261-5790,103 Boston Post Rd,Sudbury,Massachusetts,1776,United States,"103 Boston Post Rd,Sudbury,Sudbury District,Massachusetts,1776,United States",42.36292,-71.39272,"{""https://drive.google.com/file/d/1z31u7TtRToT3L-D_v2S-4JXKz-fQy8ug/view?usp=drivesdk"",""https://drive.google.com/file/d/1F-ejYeZ7sFp08KR77VQZDd0Jeaqs-lCJ/view?usp=drivesdk"",""https://drive.google.com/file/d/1rGMKUNvn_KD2dTkiM28l9XtSp8MK4ebu/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Punjabi Tadka,(781) 648-9500,444 Massachusetts Ave,Arlington,Massachusetts,2474,United States,"444 Massachusetts Ave,Arlington,Tarrant County,Massachusetts,2474,United States",39.77343,-86.15157,"{""https://drive.google.com/file/d/10-4VE_lYRbPTq2c1beNYgF0QfE_OQYGa/view?usp=drivesdk"",""https://drive.google.com/file/d/1vinCK4e5l6xTOieVoAt5OiDP7uAoADix/view?usp=drivesdk"",""https://drive.google.com/file/d/1sBsJ-zccqOcaVzeex3e6sqGKcD09vWnl/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Shanti Taste of India,(617) 325-3900,4197 Washington St,Roslindale,Massachusetts,2131,United States,"4197 Washington St,Roslindale,Suffolk County,Massachusetts,2131,United States",42.28723,-71.12759,"{""https://drive.google.com/file/d/1NYyNaGBqPPqMuoRbjQ7xQG3kWkSZW212/view?usp=drivesdk"",""https://drive.google.com/file/d/14AcPngLS4TfMz6C-768Q1WX7q9xrv1sq/view?usp=drivesdk"",""https://drive.google.com/file/d/1iRC1DmY_VZuoL88uXBHgUBi8YsGqHF28/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Priya,(413) 594-5555,460 Memorial Dr,Chicopee,Massachusetts,1020,United States,"460 Memorial Dr,Chicopee,Hampden County,Massachusetts,1020,United States",42.17086,-72.57811,"{""https://drive.google.com/file/d/1-GLjQMH784EbIuiwX1IUd1ShDwKwgjxL/view?usp=drivesdk"",""https://drive.google.com/file/d/1BQSVGRBIgJ_zXAS43oDtwkB2bnKYSos4/view?usp=drivesdk"",""https://drive.google.com/file/d/1OdTd4Eaf1FkBUW_2bR8AYri8CkxhnuF8/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Zaika Indian Bistro,(781) 933-9090,442 Main St,Woburn,Massachusetts,1801,United States,"442 Main St,Woburn,Middlesex County,Massachusetts,1801,United States",31.7398,-96.54737,"{""https://drive.google.com/file/d/1tctcWm9SwpUHAsBVZ4TwgHZ9Ns6gwtQp/view?usp=drivesdk"",""https://drive.google.com/file/d/1ZNHWzek-5nBBCsKoUgGmbg9qC0TH1bRY/view?usp=drivesdk"",""https://drive.google.com/file/d/1fW2ScenPwfczYPP9cAMuEx8QzR5GtjEt/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Pintu's Restaurant,(413) 214-7238,25 Park Ave,West Springfield,Massachusetts,1089,United States,"25 Park Ave,West Springfield,Hampden County,Massachusetts,1089,United States",39.10986,-80.40673,"{""https://drive.google.com/file/d/1xkdVzsqEMbZD2KjBM0YGdRNctMBxuW-G/view?usp=drivesdk"",""https://drive.google.com/file/d/1mH5ohFdZS8Wy6JTya8LnwifQNCAaQLRn/view?usp=drivesdk"",""https://drive.google.com/file/d/1KlUKuceQEtPo2IYwM0zJgQ3nMLkRbEyb/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Dosa N Curry,(617) 764-3152,447 Somerville Ave,Somerville,Massachusetts,2143,United States,"447 Somerville Ave,Somerville,Middlesex County,Massachusetts,2143,United States",42.38238,-71.10262,"{""https://drive.google.com/file/d/1PeaYV_oxuMk1881JKI25tfZSqsyE-6E9/view?usp=drivesdk"",""https://drive.google.com/file/d/10huKOcVIyzDQH_CCFDym82aeQkeOaYRp/view?usp=drivesdk"",""https://drive.google.com/file/d/1TdBhy_vkinThNtALY_j9lLL4dZF9wmtk/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Curry N Wok,(857) 259-6552,2378 Massachusetts Ave,Cambridge,Massachusetts,2140,United States,"2378 Massachusetts Ave,Cambridge,Cambridgeshire,Massachusetts,2140,United States",42.39669,-71.12982,"{""https://drive.google.com/file/d/1Q49LEUJg0eb2wWWJ9pMkLzHHgcbirEQk/view?usp=drivesdk"",""https://drive.google.com/file/d/10fU_s8IpLi4I36OFxs5D4xA-3CZiBatR/view?usp=drivesdk"",""https://drive.google.com/file/d/1vxv2M25Wrm3FY6Uo0oZiBCP3ZLEYeS3R/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Shan-A-Punjab,(617) 734-9000,455 Harvard St,Brookline,Massachusetts,2446,United States,"455 Harvard St,Brookline,Norfolk County,Massachusetts,2446,United States",42.28876,-71.09264,"{""https://drive.google.com/file/d/1y8ZDt1GvWEI5N3P80HM23dqPmZwMruUD/view?usp=drivesdk"",""https://drive.google.com/file/d/12O4E6W9NMS-lTToW-QBG9e5udY4kmJm1/view?usp=drivesdk"",""https://drive.google.com/file/d/1lgtInoDEWi17mbSZFuny87pAwRbXeuwW/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Rangoli Grill,(978) 692-8130,8 Cornerstone Sq,Westford,Massachusetts,1886,United States,"8 Cornerstone Sq,Westford,Middlesex County,Massachusetts,1886,United States",42.56495,-71.42775,"{""https://drive.google.com/file/d/1Cx9ETZ4h3RoR2mTEvp0Z0i5mO9JjqYqt/view?usp=drivesdk"",""https://drive.google.com/file/d/1x5gTOAGlXQ5-QDmMWKeG06TwfjPigkgX/view?usp=drivesdk"",""https://drive.google.com/file/d/1IX3GNeYXIoAfjt0-FbnsMI7FJ0e7jAHT/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Chennai Foods Inc,(978) 649-6400,18 Pondview Pl,Tyngsboro,Massachusetts,1879,United States,"18 Pondview Pl,Tyngsboro,Middlesex County,Massachusetts,1879,United States",42.68812,-71.43236,"{""https://drive.google.com/file/d/1xAaa9qftzMnwYdUAiM7Gp6QxV9RJVhm9/view?usp=drivesdk"",""https://drive.google.com/file/d/1QXFdzidVq07eB3l1V5H82XUgoc8-TABx/view?usp=drivesdk"",""https://drive.google.com/file/d/1x56LBkYyH8hooHjXpRWqZPcf-C8srZ_g/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Mirchi,(508) 366-0090,291 Turnpike Rd,Westborough,Massachusetts,1581,United States,"291 Turnpike Rd,Westborough,Worcester County,Massachusetts,1581,United States",42.2833,-71.64979,"{""https://drive.google.com/file/d/1dAz50B2FLqa3fL5r5JEy8GTnqPeP42sE/view?usp=drivesdk"",""https://drive.google.com/file/d/1MCR-9mNjcrDdnvu43tiRTcDTCoXrDyWy/view?usp=drivesdk"",""https://drive.google.com/file/d/1UKElDsRZXkF2UM4H76y6rMxokoUd_kiG/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Royal Punjab,(617) 492-7232,251 Cambridge St,Cambridge,Massachusetts,2141,United States,"251 Cambridge St,Cambridge,Cambridgeshire,Massachusetts,2141,United States",42.37131,-71.08009,"{""https://drive.google.com/file/d/10mXDQF100EUlDOS6UW8tZb-k4hLikX6u/view?usp=drivesdk"",""https://drive.google.com/file/d/1vnF_bFPj1gTOThlvyV-uQ3fHQTQA6qoc/view?usp=drivesdk"",""https://drive.google.com/file/d/1qZMj6FTSGsTX2wC9l4AcyoAX80gUVyr6/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Royal Bengal Restaurant,(617) 616-5058,364 Medford St,Somerville,Massachusetts,2145,United States,"364 Medford St,Somerville,Middlesex County,Massachusetts,2145,United States",42.38925,-71.09752,"{""https://drive.google.com/file/d/1p1sBaFWLIFGAgUKuUEM6rNVimEzjyGpL/view?usp=drivesdk"",""https://drive.google.com/file/d/1ySaZ2z50Li50VRTXaqnlUGxcdfagvL99/view?usp=drivesdk"",""https://drive.google.com/file/d/13pKGlBEZKBzK5AD7GS7MoogIWhEI-77t/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Five Star Indian Cuisine,(617) 623-0902,15 Myrtle St,Somerville,Massachusetts,2145,United States,"15 Myrtle St,Somerville,Middlesex County,Massachusetts,2145,United States",42.38228,-71.08376,"{""https://drive.google.com/file/d/1kSyvJARiCl_oiDiQ1EGW0_A4Ae_ErTkW/view?usp=drivesdk"",""https://drive.google.com/file/d/1MWppk3eTish4iUVRN1oBRGrVIqBd7iKd/view?usp=drivesdk"",""https://drive.google.com/file/d/1uIXesf8dEtplg5oulBWwfjd-5CbnrHy3/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
Desi Dhaba,(617) 547-4121,401 Massachusetts Ave,Cambridge,Massachusetts,2139,United States,"401 Massachusetts Ave,Cambridge,Cambridgeshire,Massachusetts,2139,United States",30.45592,-87.24762,"{""https://drive.google.com/file/d/1M75qNcKcon89Je2H20GfkSr88tvVRXI6/view?usp=drivesdk"",""https://drive.google.com/file/d/1cLR2vSoYwQGtGNothz0GyJWInfiyvbmB/view?usp=drivesdk"",""https://drive.google.com/file/d/182K-Wi8Rz_C5yC-fHHDHZqXNI7FQuCPy/view?usp=drivesdk""}",,Restaurant,"{""Indian restaurant"", "" Indian hotel"", "" Food"", "" khana kajana"", "" Dhaba"", "" Dabhha"", "" Rasoi"", "" Lunch"", "" Dinner"", "" Breakfast"", "" Meal"", "" Chai"", "" Morning breakfast"", "" Briyani"", "" Chole bhature"", "" Rajma chawal"", "" Papad"", "" Indian food""}"
